exchange,symbol
DSEBD,PENINSULA
DSEBD,PEOPLESINS
DSEBD,PHARMAID
DSEBD,PHENIXINS
DSEBD,PHOENIXFIN
DSEBD,PIONEERINS
DSEBD,PLFSL
DSEBD,POPULARLIF
DSEBD,POWERGRID
DSEBD,PRAGATIINS
DSEBD,PRAGATILIF
DSEBD,PREMIERBAN
DSEBD,PREMIERCEM
DSEBD,PREMIERLEA
DSEBD,PRIMEBANK
DSEBD,PRIMEFIN
DSEBD,PRIMEINSUR
DSEBD,PRIMELIFE
DSEBD,PRIMETEX
DSEBD,PROGRESLIF
DSEBD,PROVATIINS
DSEBD,PTL
DSEBD,PUBALIBANK
DSEBD,PURABIGEN
DSEBD,QUASEMIND
DSEBD,QUEENSOUTH
DSEBD,RAHIMAFOOD
DSEBD,RAHIMTEXT
DSEBD,RAKCERAMIC
DSEBD,RANFOUNDRY
DSEBD,RDFOOD
DSEBD,RECKITTBEN
DSEBD,REGENTTEX
DSEBD,RELIANCINS
DSEBD,RENATA
DSEBD,RENWICKJA
DSEBD,REPUBLIC
DSEBD,RINGSHINE
DSEBD,ROBI
DSEBD,RSRMSTEEL
DSEBD,RUNNERAUTO
DSEBD,RUPALIBANK
DSEBD,RUPALIINS
DSEBD,RUPALILIFE
DSEBD,SAFKOSPINN
DSEBD,SAIFPOWER
DSEBD,SAIHAMCOT
DSEBD,SAIHAMTEX
DSEBD,SALAMCRST
DSEBD,SALVO
DSEBD,SAMATALETH
DSEBD,SAMORITA
DSEBD,SANDHANINS
DSEBD,SAPORTL
DSEBD,SBACBANK
DSEBD,SEAPEARL
DSEBD,SHAHJABANK
DSEBD,SHARPIND
DSEBD,SHASHADNIM
DSEBD,SHEPHERD
DSEBD,SHURWID
DSEBD,SHYAMPSUG
DSEBD,SICL
DSEBD,SILCOPHL
DSEBD,SILVAPHL
DSEBD,SIMTEX
DSEBD,SINGERBD
DSEBD,SINOBANGLA
DSEBD,SIPLC
DSEBD,SKTRIMS
DSEBD,SONALIANSH
DSEBD,SONALILIFE
DSEBD,SONALIPAPR
DSEBD,SONARBAINS
DSEBD,SONARGAON
DSEBD,SOUTHEASTB
DSEBD,SPCERAMICS
DSEBD,SPCL
DSEBD,SQUARETEXT
DSEBD,SQURPHARMA
DSEBD,SSSTEEL
DSEBD,STANCERAM
DSEBD,STANDARINS
DSEBD,STANDBANKL
DSEBD,STYLECRAFT
DSEBD,SUMITPOWER
DSEBD,SUNLIFEINS
DSEBD,TAKAFULINS
DSEBD,TALLUSPIN
DSEBD,TAMIJTEX
DSEBD,TECHNODRUG
DSEBD,TILIL
DSEBD,TITASGAS
DSEBD,TOSRIFA
DSEBD,TRUSTBANK
DSEBD,TUNGHAI
DSEBD,UCB
DSEBD,UNILEVERCL
DSEBD,UNIONCAP
DSEBD,UNIONINS
DSEBD,UNIQUEHRL
DSEBD,UNITEDFIN
DSEBD,UNITEDINS
DSEBD,UPGDCL
DSEBD,USMANIAGL
DSEBD,UTTARABANK
DSEBD,UTTARAFIN
DSEBD,VFSTDL
DSEBD,WALTONHIL
DSEBD,WATACHEM
DSEBD,WMSHIPYARD
DSEBD,YPL
DSEBD,ZAHEENSPIN
DSEBD,ZAHINTEX
DSEBD,ZEALBANGLA
