exchange,symbol
BVCV,TDV.D
BVCV,SVS
BVCV,PTN
BVCV,PIV.B
BVCV,PCP.B
BVCV,MVZ.A
BVCV,MTC.B
BVCV,MPA
BVCV,IMP.B
BVCV,ICP.B
BVCV,GZL
BVCV,GMC.B
BVCV,FNC
BVCV,ENV
BVCV,EFE
BVCV,DOM
BVCV,CRM.A
BVCV,CGQ
BVCV,CCR
BVCV,CCP.B
BVCV,BVL
BVCV,BPV
BVCV,ABC.A
