exchange,symbol
OMXTSE,TVE1T
OMXTSE,TSM1T
OMXTSE,TPD1T
OMXTSE,TKM1T
OMXTSE,TAL1T
OMXTSE,SKN1T
OMXTSE,SFG1T
OMXTSE,SAUNA
OMXTSE,ROBUS
OMXTSE,PRIMO
OMXTSE,PRF1T
OMXTSE,PNKTD
OMXTSE,PKG1T
OMXTSE,NCN1T
OMXTSE,MRK1T
OMXTSE,MOLNR
OMXTSE,MODE
OMXTSE,MAGIC
OMXTSE,LINDA
OMXTSE,LHV1T
OMXTSE,INF1T
OMXTSE,HPR1T
OMXTSE,HAE1T
OMXTSE,GRB2G
OMXTSE,EEG1T
OMXTSE,CPA1T
OMXTSE,BERCM
OMXTSE,ARC1T
OMXTSE,AIR
