exchange,symbol
LSE,FRAN
LSE,FRAS
LSE,FRES
LSE,FRG
LSE,FRP
LSE,FSG
LSE,FSJ
LSE,FSTA
LSE,FTC
LSE,FUM
LSE,FUTR
LSE,FVA
LSE,FXPO
LSE,G4M
LSE,GAMA
LSE,GATC
LSE,GAW
LSE,GBG
LSE,GCG
LSE,GCM
AQUIS,GCON
LSE,GDP
LSE,GDR
LSE,GDWN
LSE,GELN
LSE,GEMD
LSE,GEMR
LSE,GEN
LSE,GENF
LSE,GENI
LSE,GENL
LSE,GEO
LSE,GETB
LSE,GEX
LSE,GFIN
LSE,GFM
LSE,GFRD
LSE,GFTU
LSE,GHH
LSE,GKP
LSE,GLE
LSE,GLEN
LSE,GLR
LSE,GMET
LSE,GMR
LSE,GMS
LSE,GNC
LSE,GNIP
LSE,GNS
LSE,GR1T
LSE,GRG
LSE,GRL
LSE,GROC
LSE,GROW
LSE,GSC
LSE,GSCU
LSE,GSK
LSE,GST
LSE,GTC
LSE,GTLY
LSE,GUN
LSE,GWI
AQUIS,GWIN
LSE,GWMO
LSE,GYM
LSE,HAMA
LSE,HAS
LSE,HAYD
LSE,HBR
LSE,HDD
LSE,HE1
LSE,HEAD
LSE,HEMO
LSE,HERC
LSE,HEX
LSE,HFD
LSE,HFG
LSE,HIK
LSE,HILS
LSE,HLMA
LSE,HLN
LSE,HMI
LSE,HOC
LSE,HREE
AQUIS,HRIP
LSE,HSBA
LSE,HSD
LSE,HSM
LSE,HSP
LSE,HSW
LSE,HSX
LSE,HTG
LSE,HTWS
LSE,HUD
LSE,HUI
LSE,HUW
LSE,HVO
LSE,HVT
LSE,HWDN
LSE,HWG
LSE,IAG
LSE,IBAI
LSE,IBST
LSE,ICFG
LSE,ICG
LSE,ICON
LSE,IDHC
LSE,IDOX
LSE,IES
LSE,IGE
LSE,IGG
LSE,IGP
LSE,IGR
LSE,IHC
LSE,IHG
LSE,IHP
LSE,IIG
LSE,III
LSE,IKA
LSE,IMB
LSE,IMC
LSE,IMI
LSE,IMM
LSE,INAC
AQUIS,INC
LSE,INCH
LSE,INDI
LSE,INF
LSE,ING
LSE,INSG
AQUIS,INT
LSE,INVP
LSE,IOF
LSE,IOM
LSE,IPF
LSE,IPO
LSE,IPX
LSE,IQE
LSE,IRON
LSE,ITH
LSE,ITIM
LSE,ITM
LSE,ITRK
LSE,ITV
LSE,ITX
LSE,IWG
LSE,IXI
LSE,JAN
LSE,JD.
LSE,JDG
LSE,JDW
LSE,JEL
LSE,JET2
LSE,JHD
LSE,JIM
LSE,JLP
LSE,JMAT
LSE,JNEO
LSE,JOG
LSE,JSE
LSE,JSG
LSE,JTC
LSE,JUP
LSE,JUST
LSE,KAV
LSE,KDNC
LSE,KDR
LSE,KEFI
LSE,KEN
LSE,KETL
LSE,KEYS
LSE,KGF
LSE,KGH
LSE,KIE
LSE,KIST
LSE,KITW
LSE,KLR
LSE,KLSO
LSE,KMK
LSE,KMR
LSE,KNOS
LSE,KOD
LSE,KOO
LSE,KP2
LSE,KR1
LSE,KRM
LSE,KRPZ
LSE,KRS
LSE,KZG
LSE,LBG
LSE,LDG
LSE,LEND
LSE,LEX
AQUIS,LFT
LSE,LGEN
LSE,LIKE
LSE,LINV
LSE,LIO
LSE,LIT
LSE,LIV
LSE,LLOY
LSE,LORD
LSE,LPA
LSE,LRE
LSE,LSC
LSE,LSEG
LSE,LSL
LSE,LST
LSE,LTHM
LSE,LUCE
LSE,MAB
LSE,MAB1
LSE,MAC
LSE,MACF
LSE,MAFL
LSE,MAI
LSE,MANO
LSE,MARS
LSE,MAST
LSE,MATD
LSE,MAY
LSE,MBH
LSE,MBO
LSE,MCB
LSE,MCG
AQUIS,MDH
LSE,MDZ
LSE,MEGP
LSE,MER
LSE,MERC
LSE,MET
LSE,MET1
LSE,MEX
