exchange,symbol
EURONEXT,VAF
EURONEXT,TDSA
EURONEXT,SON
EURONEXT,SNC
EURONEXT,SLBEN
EURONEXT,SEM
EURONEXT,SCT
EURONEXT,SCP
EURONEXT,RENE
EURONEXT,RAM
EURONEXT,PHR
EURONEXT,NVG
EURONEXT,NOS
EURONEXT,NBA
EURONEXT,MLRZE
EURONEXT,MLFMV
EURONEXT,MCP
EURONEXT,MAR
EURONEXT,JMT
EURONEXT,IPR
EURONEXT,IBS
EURONEXT,GLINT
EURONEXT,GALP
EURONEXT,FLEXD
EURONEXT,FCP
EURONEXT,ESON
EURONEXT,EGL
EURONEXT,EDPR
EURONEXT,EDP
EURONEXT,CTT
EURONEXT,COR
EURONEXT,BCP
EURONEXT,ALTR
