exchange,symbol
OMXVSE,ZMP1L
OMXVSE,VLP1L
OMXVSE,VBL1L
OMXVSE,UTR1L
OMXVSE,TEL1L
OMXVSE,RSU1L
OMXVSE,ROE1L
OMXVSE,PZV1L
OMXVSE,NTU1L
OMXVSE,NEOFI
OMXVSE,LGD1L
OMXVSE,KNR1L
OMXVSE,KNE1L
OMXVSE,K2LT
OMXVSE,IVL1L
OMXVSE,INR1L
OMXVSE,INL1L
OMXVSE,INC1L
OMXVSE,IGN1L
OMXVSE,GRG1L
OMXVSE,EWA1L
OMXVSE,AUG1L
OMXVSE,APG1L
OMXVSE,AMG1L
OMXVSE,AKO1L
